right_db,left_db,RT,choice
22.0,18.0,0.193359375,1.0
18.0,22.0,0.1494140625,-1.0
19.5,20.5,0.1513671875,-1.0
22.0,18.0,0.12890625,1.0
22.0,18.0,0.099609375,1.0
24.0,16.0,0.11328125,1.0
28.0,12.0,0.1181640625,1.0
19.0,21.0,0.1015625,-1.0
20.5,19.5,0.1142578125,1.0
18.0,22.0,0.1171875,1.0
22.0,18.0,0.171875,1.0
12.0,28.0,0.2255859375,-1.0
18.0,22.0,0.1435546875,-1.0
21.0,19.0,0.1474609375,1.0
19.5,20.5,0.1630859375,-1.0
21.0,19.0,0.109375,1.0
16.0,24.0,0.2529296875,-1.0
19.0,21.0,0.1591796875,-1.0
16.0,24.0,0.119140625,-1.0
12.0,28.0,0.138671875,-1.0
20.5,19.5,0.1787109375,-1.0
19.0,21.0,0.2353515625,1.0
16.0,24.0,0.171875,-1.0
28.0,12.0,0.1064453125,1.0
22.0,18.0,0.126953125,1.0
18.0,22.0,0.12890625,1.0
16.0,24.0,0.056640625,-1.0
24.0,16.0,0.0986328125,1.0
22.0,18.0,0.1669921875,1.0
22.0,18.0,0.123046875,1.0
12.0,28.0,0.556640625,-1.0
18.0,22.0,0.1826171875,-1.0
21.0,19.0,0.2080078125,1.0
24.0,16.0,0.150390625,1.0
19.0,21.0,0.2490234375,-1.0
28.0,12.0,0.0966796875,1.0
19.0,21.0,0.1455078125,-1.0
28.0,12.0,0.1142578125,1.0
21.0,19.0,0.1298828125,1.0
18.0,22.0,0.3115234375,-1.0
21.0,19.0,0.138671875,1.0
20.5,19.5,0.1650390625,1.0
28.0,12.0,0.126953125,1.0
24.0,16.0,0.1416015625,1.0
18.0,22.0,0.3447265625,-1.0
21.0,19.0,0.2138671875,-1.0
19.5,20.5,0.2470703125,-1.0
22.0,18.0,0.2177734375,1.0
19.0,21.0,0.1865234375,1.0
28.0,12.0,0.09375,1.0
24.0,16.0,0.107421875,1.0
16.0,24.0,0.10546875,-1.0
20.5,19.5,0.107421875,1.0
16.0,24.0,0.11328125,1.0
21.0,19.0,0.1728515625,1.0
24.0,16.0,0.029296875,1.0
12.0,28.0,0.1533203125,-1.0
22.0,18.0,0.0947265625,1.0
18.0,22.0,0.1591796875,-1.0
19.0,21.0,0.5810546875,-1.0
19.5,20.5,0.1474609375,-1.0
22.0,18.0,0.232421875,1.0
19.0,21.0,0.146484375,1.0
20.5,19.5,0.1142578125,1.0
28.0,12.0,0.115234375,1.0
19.5,20.5,0.1689453125,-1.0
16.0,24.0,0.13671875,-1.0
19.5,20.5,0.1923828125,-1.0
28.0,12.0,0.1328125,1.0
20.5,19.5,0.2275390625,1.0
24.0,16.0,0.208984375,1.0
22.0,18.0,0.1591796875,1.0
19.0,21.0,0.107421875,1.0
20.5,19.5,0.013671875,-1.0
16.0,24.0,0.1640625,-1.0
19.5,20.5,0.08984375,1.0
12.0,28.0,0.0712890625,-1.0
18.0,22.0,0.1298828125,-1.0
21.0,19.0,0.275390625,1.0
24.0,16.0,0.1181640625,1.0
22.0,18.0,0.1259765625,1.0
28.0,12.0,0.1201171875,1.0
19.5,20.5,0.20703125,-1.0
24.0,16.0,0.0361328125,1.0
12.0,28.0,0.13671875,-1.0
18.0,22.0,0.216796875,-1.0
19.5,20.5,0.19140625,1.0
22.0,18.0,0.099609375,1.0
18.0,22.0,0.16015625,-1.0
19.0,21.0,0.130859375,1.0
24.0,16.0,0.109375,1.0
18.0,22.0,0.3603515625,-1.0
28.0,12.0,0.083984375,1.0
22.0,18.0,0.1044921875,1.0
21.0,19.0,0.0947265625,1.0
16.0,24.0,0.0751953125,-1.0
19.5,20.5,0.1494140625,1.0
20.5,19.5,0.0947265625,1.0
12.0,28.0,0.041015625,-1.0
18.0,22.0,0.1142578125,-1.0
18.0,22.0,0.0869140625,1.0
12.0,28.0,0.119140625,-1.0
22.0,18.0,0.134765625,1.0
20.5,19.5,0.234375,1.0
19.5,20.5,0.126953125,-1.0
24.0,16.0,0.1015625,1.0
20.5,19.5,0.2568359375,-1.0
12.0,28.0,0.1435546875,-1.0
18.0,22.0,0.201171875,-1.0
22.0,18.0,0.033203125,1.0
21.0,19.0,0.1416015625,1.0
24.0,16.0,0.12890625,1.0
12.0,28.0,0.1884765625,-1.0
22.0,18.0,0.1123046875,1.0
28.0,12.0,0.1142578125,1.0
19.5,20.5,0.1279296875,1.0
21.0,19.0,0.150390625,1.0
28.0,12.0,0.1279296875,1.0
28.0,12.0,0.1416015625,1.0
20.5,19.5,0.021484375,1.0
21.0,19.0,0.109375,1.0
18.0,22.0,0.1201171875,1.0
24.0,16.0,0.146484375,1.0
24.0,16.0,0.1044921875,1.0
12.0,28.0,0.1640625,-1.0
16.0,24.0,0.3251953125,-1.0
22.0,18.0,0.072265625,1.0
28.0,12.0,0.1201171875,1.0
28.0,12.0,0.1142578125,1.0
20.5,19.5,0.154296875,1.0
19.5,20.5,0.2685546875,1.0
12.0,28.0,0.1494140625,-1.0
28.0,12.0,0.103515625,1.0
18.0,22.0,0.6689453125,-1.0
18.0,22.0,0.1875,-1.0
19.5,20.5,0.154296875,1.0
19.5,20.5,0.1630859375,-1.0
20.5,19.5,0.060546875,1.0
21.0,19.0,0.2060546875,1.0
19.0,21.0,0.2490234375,-1.0
16.0,24.0,0.2421875,-1.0
12.0,28.0,0.2890625,1.0
22.0,18.0,0.1396484375,1.0
21.0,19.0,0.2568359375,1.0
18.0,22.0,0.2314453125,-1.0
20.5,19.5,0.3232421875,1.0
24.0,16.0,0.1064453125,1.0
21.0,19.0,0.1240234375,1.0
24.0,16.0,0.1083984375,1.0
18.0,22.0,0.1220703125,-1.0
19.5,20.5,0.1259765625,1.0
21.0,19.0,0.2607421875,1.0
18.0,22.0,0.5751953125,-1.0
20.5,19.5,0.1904296875,-1.0
12.0,28.0,0.1416015625,-1.0
16.0,24.0,0.10546875,-1.0
22.0,18.0,0.12109375,1.0
19.0,21.0,0.4296875,-1.0
22.0,18.0,0.2392578125,1.0
24.0,16.0,0.1044921875,1.0
19.0,21.0,0.4326171875,1.0
19.5,20.5,0.1279296875,1.0
24.0,16.0,0.1455078125,1.0
19.0,21.0,0.484375,-1.0
19.0,21.0,0.134765625,-1.0
18.0,22.0,0.1533203125,-1.0
21.0,19.0,0.0927734375,1.0
19.0,21.0,0.1279296875,-1.0
18.0,22.0,0.1328125,1.0
16.0,24.0,0.1455078125,-1.0
20.5,19.5,0.181640625,1.0
12.0,28.0,0.3017578125,-1.0
24.0,16.0,0.103515625,1.0
20.5,19.5,0.1298828125,1.0
28.0,12.0,0.109375,1.0
24.0,16.0,0.3984375,1.0
18.0,22.0,0.28125,-1.0
12.0,28.0,0.1142578125,-1.0
22.0,18.0,0.087890625,1.0
21.0,19.0,0.134765625,1.0
28.0,12.0,0.1328125,1.0
22.0,18.0,0.0849609375,1.0
16.0,24.0,0.1513671875,-1.0
12.0,28.0,0.2666015625,-1.0
28.0,12.0,0.2080078125,1.0
16.0,24.0,0.23828125,-1.0
22.0,18.0,0.189453125,1.0
19.5,20.5,0.0615234375,1.0
28.0,12.0,0.10546875,1.0
24.0,16.0,0.650390625,-1.0
12.0,28.0,0.1259765625,-1.0
28.0,12.0,0.1494140625,1.0
19.0,21.0,0.150390625,1.0
24.0,16.0,0.158203125,1.0
16.0,24.0,0.3720703125,-1.0
21.0,19.0,0.1181640625,1.0
21.0,19.0,0.8740234375,-1.0
19.5,20.5,0.103515625,1.0
21.0,19.0,0.1494140625,1.0
18.0,22.0,0.2919921875,-1.0
28.0,12.0,0.095703125,1.0
12.0,28.0,0.19140625,-1.0
22.0,18.0,0.1650390625,1.0
18.0,22.0,0.2294921875,-1.0
22.0,18.0,0.1123046875,1.0
19.5,20.5,0.1162109375,1.0
12.0,28.0,0.1181640625,-1.0
22.0,18.0,0.185546875,1.0
18.0,22.0,0.1318359375,-1.0
20.5,19.5,0.0556640625,1.0
24.0,16.0,0.1171875,1.0
19.5,20.5,0.2021484375,-1.0
22.0,18.0,0.1728515625,1.0
21.0,19.0,0.111328125,1.0
19.0,21.0,0.5908203125,-1.0
21.0,19.0,0.1357421875,1.0
24.0,16.0,0.1455078125,1.0
19.0,21.0,0.267578125,-1.0
16.0,24.0,0.373046875,-1.0
12.0,28.0,0.185546875,-1.0
18.0,22.0,0.2431640625,-1.0
19.5,20.5,0.2607421875,-1.0
21.0,19.0,0.142578125,1.0
24.0,16.0,0.21875,1.0
16.0,24.0,0.0693359375,1.0
21.0,19.0,0.1064453125,1.0
28.0,12.0,0.1533203125,1.0
12.0,28.0,0.3037109375,-1.0
22.0,18.0,0.2490234375,1.0
12.0,28.0,0.208984375,-1.0
19.0,21.0,0.166015625,1.0
24.0,16.0,0.1435546875,1.0
18.0,22.0,0.1552734375,1.0
19.5,20.5,0.2685546875,-1.0
21.0,19.0,0.1962890625,1.0
16.0,24.0,0.1923828125,-1.0
22.0,18.0,0.111328125,1.0
12.0,28.0,0.123046875,-1.0
21.0,19.0,0.1123046875,1.0
22.0,18.0,0.1318359375,1.0
12.0,28.0,0.154296875,-1.0
24.0,16.0,0.1806640625,1.0
16.0,24.0,0.30859375,-1.0
21.0,19.0,0.166015625,1.0
21.0,19.0,0.10546875,1.0
20.5,19.5,0.1142578125,-1.0
19.0,21.0,0.169921875,-1.0
19.5,20.5,0.255859375,-1.0
16.0,24.0,0.111328125,-1.0
24.0,16.0,0.1201171875,1.0
24.0,16.0,0.1181640625,1.0
16.0,24.0,0.2490234375,-1.0
28.0,12.0,0.1162109375,1.0
20.5,19.5,0.376953125,1.0
21.0,19.0,0.2529296875,1.0
19.5,20.5,0.296875,-1.0
16.0,24.0,0.1376953125,-1.0
20.5,19.5,0.21484375,1.0
21.0,19.0,0.1357421875,1.0
28.0,12.0,0.1318359375,1.0
22.0,18.0,0.123046875,1.0
20.5,19.5,0.1728515625,-1.0
18.0,22.0,0.44921875,-1.0
16.0,24.0,0.2998046875,-1.0
21.0,19.0,0.07421875,-1.0
19.0,21.0,0.66796875,1.0
18.0,22.0,0.1767578125,-1.0
19.5,20.5,0.1669921875,-1.0
19.0,21.0,0.2578125,1.0
16.0,24.0,0.1533203125,-1.0
20.5,19.5,0.0390625,-1.0
18.0,22.0,0.2177734375,-1.0
24.0,16.0,0.13671875,1.0
12.0,28.0,0.2724609375,-1.0
18.0,22.0,0.162109375,-1.0
19.0,21.0,0.01171875,1.0
20.5,19.5,0.1396484375,1.0
16.0,24.0,0.373046875,1.0
20.5,19.5,0.28515625,1.0
28.0,12.0,0.1298828125,1.0
19.5,20.5,0.806640625,-1.0
19.0,21.0,0.3974609375,-1.0
28.0,12.0,0.1083984375,1.0
18.0,22.0,0.5849609375,-1.0
19.0,21.0,0.3349609375,-1.0
19.5,20.5,0.16796875,-1.0
24.0,16.0,0.35546875,-1.0
18.0,22.0,0.25390625,-1.0
24.0,16.0,0.142578125,1.0
12.0,28.0,0.1240234375,-1.0
20.5,19.5,0.4541015625,1.0
22.0,18.0,0.0673828125,1.0
20.5,19.5,0.154296875,1.0
12.0,28.0,0.16015625,-1.0
19.0,21.0,0.1630859375,-1.0
16.0,24.0,0.47265625,-1.0
16.0,24.0,0.1875,-1.0
21.0,19.0,0.123046875,1.0
20.5,19.5,0.2060546875,1.0
24.0,16.0,0.1484375,1.0
16.0,24.0,0.185546875,-1.0
28.0,12.0,0.1181640625,1.0
18.0,22.0,0.54296875,-1.0
12.0,28.0,0.12890625,-1.0
24.0,16.0,0.11328125,1.0
24.0,16.0,0.1201171875,1.0
24.0,16.0,0.0107421875,1.0
22.0,18.0,0.1162109375,1.0
20.5,19.5,0.294921875,-1.0
16.0,24.0,0.2861328125,-1.0
12.0,28.0,0.1064453125,-1.0
16.0,24.0,0.13671875,-1.0
22.0,18.0,0.1083984375,1.0
18.0,22.0,0.1259765625,1.0
24.0,16.0,0.060546875,1.0
16.0,24.0,0.1328125,-1.0
22.0,18.0,0.1103515625,1.0
19.5,20.5,0.119140625,-1.0
16.0,24.0,0.158203125,-1.0
28.0,12.0,0.1064453125,1.0
20.5,19.5,0.2490234375,1.0
24.0,16.0,0.0732421875,1.0
16.0,24.0,0.1337890625,-1.0
18.0,22.0,0.1318359375,-1.0
21.0,19.0,0.1728515625,-1.0
21.0,19.0,0.1435546875,-1.0
28.0,12.0,0.0859375,1.0
16.0,24.0,0.1640625,-1.0
19.5,20.5,0.7099609375,-1.0
20.5,19.5,0.1435546875,-1.0
19.0,21.0,0.2509765625,-1.0
18.0,22.0,0.3486328125,-1.0
12.0,28.0,0.134765625,-1.0
19.5,20.5,0.646484375,1.0
24.0,16.0,0.0771484375,1.0
18.0,22.0,0.55078125,-1.0
16.0,24.0,0.12890625,-1.0
12.0,28.0,0.2734375,-1.0
19.0,21.0,0.3408203125,1.0
20.5,19.5,0.126953125,1.0
16.0,24.0,0.2119140625,-1.0
18.0,22.0,0.3642578125,-1.0
19.5,20.5,0.1318359375,1.0
22.0,18.0,0.1748046875,1.0
21.0,19.0,0.10546875,1.0
28.0,12.0,0.1162109375,1.0
18.0,22.0,0.0595703125,-1.0
19.0,21.0,0.1279296875,-1.0
22.0,18.0,0.107421875,1.0
19.5,20.5,0.1181640625,1.0
20.5,19.5,0.2890625,1.0
18.0,22.0,0.2490234375,-1.0
21.0,19.0,0.1494140625,1.0
18.0,22.0,0.1650390625,-1.0
21.0,19.0,0.125,-1.0
28.0,12.0,0.119140625,1.0
16.0,24.0,0.546875,-1.0
21.0,19.0,0.1630859375,1.0
18.0,22.0,0.28125,-1.0
24.0,16.0,0.0625,1.0
22.0,18.0,0.103515625,1.0
19.5,20.5,0.1904296875,-1.0
12.0,28.0,0.142578125,-1.0
18.0,22.0,0.654296875,-1.0
22.0,18.0,0.111328125,1.0
21.0,19.0,0.1220703125,1.0
19.0,21.0,0.185546875,-1.0
24.0,16.0,0.1142578125,1.0
28.0,12.0,0.119140625,1.0
16.0,24.0,0.11328125,-1.0
22.0,18.0,0.189453125,1.0
18.0,22.0,0.123046875,-1.0
21.0,19.0,0.1181640625,1.0
24.0,16.0,0.1650390625,1.0
18.0,22.0,0.3017578125,-1.0
22.0,18.0,0.11328125,1.0
16.0,24.0,0.2880859375,-1.0
19.5,20.5,0.0478515625,1.0
21.0,19.0,0.115234375,1.0
21.0,19.0,0.1630859375,1.0
28.0,12.0,0.09765625,1.0
12.0,28.0,0.13671875,-1.0
19.5,20.5,0.109375,1.0
18.0,22.0,0.283203125,-1.0
16.0,24.0,0.1533203125,-1.0
19.5,20.5,0.2509765625,1.0
22.0,18.0,0.13671875,1.0
28.0,12.0,0.109375,1.0
16.0,24.0,0.1328125,-1.0
12.0,28.0,0.2021484375,-1.0
28.0,12.0,0.109375,1.0
19.5,20.5,0.1279296875,1.0
18.0,22.0,0.2275390625,-1.0
16.0,24.0,0.1279296875,-1.0
12.0,28.0,0.1181640625,-1.0
16.0,24.0,0.1484375,-1.0
12.0,28.0,0.1181640625,-1.0
24.0,16.0,0.11328125,1.0
12.0,28.0,0.1552734375,-1.0
24.0,16.0,0.1025390625,1.0
18.0,22.0,0.033203125,-1.0
19.0,21.0,0.1376953125,-1.0
20.5,19.5,0.1396484375,1.0
21.0,19.0,0.126953125,1.0
28.0,12.0,0.125,1.0
19.0,21.0,0.130859375,1.0
18.0,22.0,0.1552734375,-1.0
12.0,28.0,0.11328125,-1.0
12.0,28.0,0.2158203125,-1.0
24.0,16.0,0.1171875,1.0
18.0,22.0,0.2734375,-1.0
19.0,21.0,0.154296875,-1.0
28.0,12.0,0.0458984375,1.0
20.5,19.5,0.13671875,1.0
16.0,24.0,0.2841796875,-1.0
18.0,22.0,0.1650390625,-1.0
28.0,12.0,0.1337890625,1.0
28.0,12.0,0.1064453125,1.0
19.5,20.5,0.17578125,1.0
18.0,22.0,0.2900390625,-1.0
16.0,24.0,0.1171875,-1.0
22.0,18.0,0.068359375,1.0
20.5,19.5,0.14453125,1.0
28.0,12.0,0.11328125,1.0
19.0,21.0,0.1767578125,-1.0
12.0,28.0,0.1298828125,-1.0
20.5,19.5,0.189453125,-1.0
19.0,21.0,0.244140625,1.0
21.0,19.0,0.142578125,1.0
18.0,22.0,0.1806640625,-1.0
28.0,12.0,0.1357421875,1.0
16.0,24.0,0.1845703125,-1.0
21.0,19.0,0.1513671875,1.0
19.5,20.5,0.150390625,1.0
21.0,19.0,0.1201171875,1.0
20.5,19.5,0.162109375,1.0
24.0,16.0,0.125,1.0
19.5,20.5,0.1083984375,1.0
16.0,24.0,0.4228515625,-1.0
21.0,19.0,0.1162109375,1.0
22.0,18.0,0.1240234375,1.0
18.0,22.0,0.2119140625,-1.0
12.0,28.0,0.2587890625,-1.0
19.0,21.0,0.4052734375,-1.0
20.5,19.5,0.1884765625,-1.0
18.0,22.0,0.1884765625,-1.0
24.0,16.0,0.150390625,1.0
19.0,21.0,0.1337890625,-1.0
12.0,28.0,0.1337890625,-1.0
22.0,18.0,0.126953125,1.0
18.0,22.0,0.7890625,-1.0
21.0,19.0,0.1396484375,1.0
28.0,12.0,0.1396484375,1.0
16.0,24.0,0.4384765625,-1.0
22.0,18.0,0.1806640625,-1.0
18.0,22.0,0.177734375,-1.0
19.5,20.5,0.26953125,-1.0
18.0,22.0,0.0244140625,1.0
24.0,16.0,0.0966796875,1.0
22.0,18.0,0.158203125,1.0
19.0,21.0,0.1982421875,-1.0
19.5,20.5,0.3447265625,-1.0
19.5,20.5,0.142578125,1.0
28.0,12.0,0.1318359375,1.0
16.0,24.0,0.2802734375,-1.0
19.0,21.0,0.16015625,-1.0
16.0,24.0,0.119140625,-1.0
28.0,12.0,0.1171875,1.0
22.0,18.0,0.1337890625,1.0
19.0,21.0,0.3857421875,-1.0
20.5,19.5,0.1416015625,1.0
21.0,19.0,0.1640625,1.0
12.0,28.0,0.13671875,-1.0
22.0,18.0,0.1767578125,1.0
28.0,12.0,0.1396484375,1.0
19.0,21.0,0.3212890625,-1.0
24.0,16.0,0.1484375,1.0
20.5,19.5,0.5205078125,-1.0
16.0,24.0,0.14453125,-1.0
18.0,22.0,0.16015625,-1.0
20.5,19.5,0.7255859375,-1.0
28.0,12.0,0.119140625,1.0
24.0,16.0,0.125,1.0
19.0,21.0,0.2919921875,1.0
19.5,20.5,0.435546875,-1.0
20.5,19.5,0.2626953125,1.0
16.0,24.0,0.2734375,-1.0
18.0,22.0,0.40234375,-1.0
12.0,28.0,0.37890625,-1.0
24.0,16.0,0.0908203125,1.0
19.5,20.5,0.119140625,1.0
22.0,18.0,0.10546875,-1.0
12.0,28.0,0.115234375,-1.0
28.0,12.0,0.1240234375,1.0
19.0,21.0,0.1513671875,1.0
19.0,21.0,0.220703125,-1.0
21.0,19.0,0.2998046875,-1.0
16.0,24.0,0.1396484375,-1.0
28.0,12.0,0.125,1.0
22.0,18.0,0.166015625,1.0
19.5,20.5,0.1875,1.0
28.0,12.0,0.10546875,1.0
20.5,19.5,0.2822265625,-1.0
19.0,21.0,0.19921875,1.0
16.0,24.0,0.1494140625,-1.0
19.5,20.5,0.7158203125,1.0
22.0,18.0,0.13671875,1.0
19.0,21.0,0.2587890625,-1.0
22.0,18.0,0.1669921875,1.0
19.5,20.5,0.189453125,-1.0
19.0,21.0,0.13671875,1.0
18.0,22.0,0.1240234375,-1.0
24.0,16.0,0.16015625,1.0
12.0,28.0,0.1298828125,-1.0
20.5,19.5,0.4384765625,-1.0
16.0,24.0,0.3017578125,-1.0
12.0,28.0,0.12890625,-1.0
24.0,16.0,0.1396484375,1.0
22.0,18.0,0.1220703125,1.0
12.0,28.0,0.298828125,-1.0
21.0,19.0,0.1298828125,1.0
28.0,12.0,0.109375,1.0
18.0,22.0,0.4013671875,-1.0
24.0,16.0,0.1171875,1.0
19.5,20.5,0.1171875,1.0
21.0,19.0,0.3173828125,-1.0
20.5,19.5,0.1796875,1.0
16.0,24.0,0.154296875,-1.0
24.0,16.0,0.1220703125,1.0
19.5,20.5,0.6181640625,-1.0
20.5,19.5,0.1962890625,1.0
20.5,19.5,0.1123046875,1.0
16.0,24.0,0.2490234375,-1.0
19.0,21.0,0.130859375,-1.0
12.0,28.0,0.17578125,-1.0
22.0,18.0,0.162109375,-1.0
16.0,24.0,0.1611328125,-1.0
19.0,21.0,0.2138671875,-1.0
18.0,22.0,0.216796875,-1.0
19.0,21.0,0.5322265625,-1.0
21.0,19.0,0.130859375,1.0
12.0,28.0,0.14453125,-1.0
24.0,16.0,0.1240234375,1.0
22.0,18.0,0.134765625,1.0
18.0,22.0,0.4521484375,-1.0
19.0,21.0,0.267578125,-1.0
16.0,24.0,0.123046875,-1.0
22.0,18.0,0.1357421875,1.0
28.0,12.0,0.1044921875,1.0
19.0,21.0,0.2021484375,-1.0
18.0,22.0,0.791015625,-1.0
20.5,19.5,0.287109375,-1.0
19.5,20.5,0.34375,-1.0
16.0,24.0,0.185546875,-1.0
22.0,18.0,0.12109375,1.0
19.5,20.5,0.7392578125,-1.0
12.0,28.0,0.12890625,-1.0
21.0,19.0,0.1083984375,1.0
24.0,16.0,0.140625,1.0
24.0,16.0,0.12890625,1.0
22.0,18.0,0.1328125,1.0
19.5,20.5,0.2705078125,-1.0
20.5,19.5,0.1337890625,1.0
22.0,18.0,0.1220703125,1.0
19.0,21.0,0.1171875,-1.0
24.0,16.0,0.0146484375,-1.0
16.0,24.0,0.107421875,-1.0
20.5,19.5,0.0947265625,1.0
21.0,19.0,0.1865234375,1.0
24.0,16.0,0.107421875,1.0
19.5,20.5,0.1025390625,-1.0
28.0,12.0,0.119140625,1.0
19.5,20.5,0.17578125,-1.0
16.0,24.0,0.0888671875,-1.0
28.0,12.0,0.0966796875,1.0
18.0,22.0,0.2666015625,1.0
20.5,19.5,0.1796875,1.0
21.0,19.0,0.0732421875,1.0
16.0,24.0,0.4111328125,-1.0
19.0,21.0,0.1865234375,1.0
28.0,12.0,0.123046875,1.0
19.5,20.5,0.1533203125,-1.0
16.0,24.0,0.1259765625,-1.0
18.0,22.0,0.2060546875,1.0
20.5,19.5,0.1396484375,1.0
12.0,28.0,0.271484375,-1.0
19.0,21.0,0.130859375,1.0
21.0,19.0,0.142578125,1.0
22.0,18.0,0.119140625,1.0
16.0,24.0,0.244140625,-1.0
19.5,20.5,0.1123046875,-1.0
24.0,16.0,0.1123046875,1.0
22.0,18.0,0.1796875,1.0
12.0,28.0,0.1845703125,-1.0
16.0,24.0,0.1494140625,-1.0
18.0,22.0,0.060546875,-1.0
12.0,28.0,0.109375,-1.0
22.0,18.0,0.1826171875,1.0
24.0,16.0,0.1337890625,1.0
16.0,24.0,0.138671875,-1.0
28.0,12.0,0.1494140625,1.0
18.0,22.0,0.421875,-1.0
20.5,19.5,0.30078125,-1.0
19.0,21.0,0.2880859375,-1.0
12.0,28.0,0.1318359375,-1.0
21.0,19.0,0.1318359375,1.0
22.0,18.0,0.1728515625,1.0
19.5,20.5,0.1943359375,-1.0
19.0,21.0,0.1845703125,-1.0
16.0,24.0,0.1328125,-1.0
24.0,16.0,0.1298828125,1.0
28.0,12.0,0.1103515625,1.0
19.0,21.0,0.1201171875,-1.0
19.5,20.5,0.162109375,1.0
21.0,19.0,0.1865234375,1.0
22.0,18.0,0.140625,1.0
20.5,19.5,0.2490234375,1.0
18.0,22.0,0.3310546875,-1.0
24.0,16.0,0.107421875,1.0
18.0,22.0,0.111328125,-1.0
21.0,19.0,0.15234375,1.0
24.0,16.0,0.1171875,1.0
19.0,21.0,0.3212890625,-1.0
20.5,19.5,0.07421875,1.0
16.0,24.0,0.2333984375,-1.0
19.5,20.5,0.7685546875,-1.0
22.0,18.0,0.107421875,1.0
19.0,21.0,0.2216796875,1.0
16.0,24.0,0.150390625,-1.0
12.0,28.0,0.189453125,-1.0
21.0,19.0,0.15625,1.0
24.0,16.0,0.12109375,1.0
19.5,20.5,0.1650390625,-1.0
18.0,22.0,0.2236328125,-1.0
20.5,19.5,0.103515625,-1.0
16.0,24.0,0.1181640625,-1.0
12.0,28.0,0.1279296875,-1.0
28.0,12.0,0.12890625,1.0
22.0,18.0,0.0185546875,1.0
19.0,21.0,0.208984375,-1.0
22.0,18.0,0.0205078125,-1.0
16.0,24.0,0.24609375,-1.0
28.0,12.0,0.1005859375,1.0
12.0,28.0,0.087890625,-1.0
19.5,20.5,0.1142578125,-1.0
21.0,19.0,0.1552734375,1.0
24.0,16.0,0.1279296875,1.0
16.0,24.0,0.0576171875,-1.0
19.0,21.0,0.033203125,1.0
16.0,24.0,0.1181640625,-1.0
24.0,16.0,0.1328125,1.0
12.0,28.0,0.185546875,-1.0
19.5,20.5,0.1123046875,-1.0
16.0,24.0,0.1279296875,-1.0
12.0,28.0,0.1533203125,-1.0
22.0,18.0,0.1171875,1.0
16.0,24.0,0.1767578125,-1.0
18.0,22.0,0.3017578125,-1.0
22.0,18.0,0.279296875,1.0
24.0,16.0,0.1376953125,1.0
19.5,20.5,0.212890625,-1.0
20.5,19.5,0.205078125,1.0
16.0,24.0,0.064453125,-1.0
21.0,19.0,0.15234375,1.0
24.0,16.0,0.1484375,-1.0
19.0,21.0,0.1142578125,-1.0
22.0,18.0,0.177734375,1.0
20.5,19.5,0.3046875,1.0
22.0,18.0,0.11328125,1.0
18.0,22.0,0.134765625,-1.0
19.5,20.5,0.1748046875,-1.0
21.0,19.0,0.275390625,1.0
19.0,21.0,0.2080078125,-1.0
12.0,28.0,0.134765625,-1.0
19.5,20.5,0.2353515625,-1.0
28.0,12.0,0.0966796875,1.0
19.5,20.5,0.126953125,1.0
19.0,21.0,0.2509765625,-1.0
24.0,16.0,0.12109375,1.0
18.0,22.0,0.16015625,-1.0
20.5,19.5,0.1396484375,1.0
18.0,22.0,0.427734375,-1.0
21.0,19.0,0.4716796875,-1.0
28.0,12.0,0.1103515625,1.0
20.5,19.5,0.15234375,1.0
12.0,28.0,0.3017578125,-1.0
21.0,19.0,0.2646484375,1.0
24.0,16.0,0.13671875,1.0
22.0,18.0,0.154296875,1.0
19.5,20.5,0.1201171875,-1.0
19.0,21.0,0.4658203125,-1.0
19.0,21.0,0.2763671875,-1.0
19.5,20.5,0.1201171875,-1.0
16.0,24.0,0.13671875,-1.0
22.0,18.0,0.1328125,1.0
28.0,12.0,0.109375,1.0
19.5,20.5,0.458984375,-1.0
24.0,16.0,0.2158203125,1.0
28.0,12.0,0.1298828125,1.0
12.0,28.0,0.1669921875,-1.0
19.0,21.0,0.216796875,-1.0
22.0,18.0,0.1728515625,1.0
21.0,19.0,0.138671875,1.0
28.0,12.0,0.126953125,1.0
21.0,19.0,0.126953125,1.0
19.5,20.5,0.48828125,-1.0
16.0,24.0,0.3056640625,-1.0
20.5,19.5,0.1103515625,1.0
12.0,28.0,0.3037109375,-1.0
16.0,24.0,0.224609375,-1.0
19.0,21.0,0.3466796875,-1.0
28.0,12.0,0.0673828125,1.0
20.5,19.5,0.130859375,1.0
19.0,21.0,0.380859375,-1.0
22.0,18.0,0.1650390625,1.0
28.0,12.0,0.09765625,1.0
20.5,19.5,0.1201171875,1.0
18.0,22.0,0.1142578125,1.0
19.5,20.5,0.1015625,-1.0
28.0,12.0,0.1142578125,1.0
16.0,24.0,0.419921875,-1.0
12.0,28.0,0.203125,-1.0
19.5,20.5,0.3720703125,1.0
19.0,21.0,0.12890625,1.0
21.0,19.0,0.1240234375,1.0
22.0,18.0,0.095703125,1.0
28.0,12.0,0.0947265625,1.0
18.0,22.0,0.2578125,-1.0
22.0,18.0,0.123046875,1.0
16.0,24.0,0.302734375,-1.0
24.0,16.0,0.2646484375,1.0
21.0,19.0,0.322265625,-1.0
28.0,12.0,0.1328125,1.0
18.0,22.0,0.439453125,-1.0
24.0,16.0,0.111328125,1.0
22.0,18.0,0.23046875,1.0
12.0,28.0,0.1328125,-1.0
28.0,12.0,0.115234375,1.0
